no post filtering 
      mass     tolerance(ppm)      formula            mass delta       time elapsed 
  347.282429439         4        O2P2N3H43C14   0.000621226939984      0:00:02.447000
  347.282429439         4          O5S2N2H174    0.00398865433999      0:00:02.447000
  347.282429439         4         O1P2S6H65C1    0.00105943620002      0:00:02.447000
  347.282429439         4        O13P2N1H51C1    0.00113431668001      0:00:02.447000
  347.282429439         4         O5S3N8H47C1   0.000724294000065      0:00:02.447000
  347.282429439         4         O2S4N2H51C9   0.000907214820018      0:00:02.447000
  347.282429439         4           N1H164C14    0.00394983720003      0:00:02.447000
  347.282429439         4         O8P1N7H42C4   0.000818436359964      0:00:02.447000
  347.282429439         4      O5P1S1N1H46C12    0.00100135718003      0:00:02.447000
  347.282429439         4       O1P5S2N2H60C2    0.00108406198001      0:00:02.447000
  347.282429439         4          O3N13H33C7   0.000502556039976      0:00:02.447000
  347.282429439         4        O2P3N4H46C10   0.000931840600003      0:00:02.447000
  347.282429439         4          S1N7H37C15   0.000685476859985      0:00:02.447000
  347.282429439         4        O11S1N5H45C2    0.00119856660007      0:00:02.447000
  347.282429439         4           O4P4S3H63       0.00146419222      0:00:02.447000
  347.282429439         4       O2P1S4N3H54C5    0.00121782847998      0:00:02.447000
  347.282429439         4         P1N2H167C10    0.00426045085999      0:00:02.447000
  347.282429439         4           O8P2N8H45    0.00112905002004      0:00:02.447000
  347.282429439         4       O5P2S1N2H49C8    0.00131197083999      0:00:02.447000
  347.282429439         4            S3N15H41    0.00071902734004      0:00:02.447000
  347.282429439         4        O3P1N14H36C3   0.000813169700052      0:00:02.447000
  347.282429439         4         O2P4N5H49C6    0.00124245426002      0:00:02.447000
  347.282429439         4        P1S1N8H40C11   0.000996090520005      0:00:02.447000
  347.282429439         4         O5S5N1H57C3    0.00159795871997      0:00:02.447000
  347.282429439         4            O6N6H166    0.00445766027997      0:00:02.447000
  347.282429439         4          O3S1H170C8    0.00464058110003      0:00:02.447000
  347.282429439         4         O8P1S2H52C6    0.00169210107998      0:00:02.447000
  347.282429439         4       O2P2S4N4H57C1       0.00152844214      0:00:02.447000
  347.282429439         4          P2N3H170C6    0.00457106452001      0:00:02.447000
  347.282429439         4        O6S1N12H39C1    0.00119329993998      0:00:02.447000
  347.282429439         4       O5P3S1N3H52C4    0.00162258450007      0:00:02.447000
  347.282429439         4         O3S2N6H43C9    0.00137622075999      0:00:02.447000
  347.282429439         4            S3H47C17       0.00155914158      0:00:02.447000
  347.282429439         4         O2P5N6H52C2    0.00155306791999      0:00:02.447000
  347.282429439         4         P2S1N9H43C7    0.00130670418002      0:00:02.447000
  347.282429439         4          S4N2H178C1    0.00485705239998      0:00:02.447000
  347.282429439         4      O3P1S1N1H173C4       0.00495119476      0:00:02.447000
  347.282429439         4       O8P2S2N1H55C2       0.00200271474      0:00:02.447000
  347.282429439         4           S5N8H51C2       0.00159269206      0:00:02.447000
  347.282429439         4          O9N3H41C10       0.00185049336      0:00:02.447000
  347.282429439         4          P3N4H173C2    0.00488167818003      0:00:02.447000
  347.282429439         4         O5P4S1N4H55    0.00193319816003      0:00:02.447000
  347.282429439         4       O3P1S2N7H46C5    0.00168683442001      0:00:02.447000
  347.282429439         4        P1S3N1H50C13    0.00186975524002      0:00:02.447000
  347.282429439         4          O3P2H45C16    0.00196389760004      0:00:02.447000
  347.282429439         4          O1S1N19H33    0.00118803328002      0:00:02.447000
  347.282429439         4        P3S1N10H46C3    0.00161731783999      0:00:02.447000
  347.282429439         4        O3P2S1N2H176    0.00526180841996      0:00:02.447000
  347.282429439         4         O6S3N5H49C3       0.00206696466      0:00:02.447000
  347.282429439         4         O9P1N4H44C6    0.00216110702002      0:00:02.447000
  347.282429439         4       O3P2S2N8H49C1    0.00199744807998      0:00:02.447000
  347.282429439         4         P2S3N2H53C9    0.00218036889999      0:00:02.447000
  347.282429439         4          O4N10H35C9    0.00184522669997      0:00:02.447000
  347.282429439         4        O3P3N1H48C12       0.00227451126      0:00:02.447000
  347.282429439         4            O1S1H297       0.00859041868      0:00:02.447000
  347.282429439         4            O1S1H296      -0.99923461346      0:00:02.447000
  347.282429439         4        O1S1N4H39C17    0.00202814752004      0:00:02.447000
  347.282429439         4           S7N1H61C4    0.00246635677996      0:00:02.447000
  347.282429439         4        O12S1N2H47C4       0.00254123726      0:00:02.447000
  347.282429439         4        O1S2N6H170C1    0.00532605833996      0:00:02.447000
  347.282429439         4         O3P1S4H56C7    0.00256049913997      0:00:02.447000
  347.282429439         4         O9P2N5H47C2    0.00247172067998      0:00:02.447000
  347.282429439         4           O2P6S2H65    0.00273734630002      0:00:02.447000
  347.282429439         4        O1S3N12H43C2    0.00206169800003      0:00:02.447000
  347.282429439         4         P3S3N3H56C5       0.00249098256      0:00:02.447000
  253.146664238        16       O3P2S1N5H29C1  -3.06994400034e-05      0:00:01.076000
  253.146664238        16          O1N1H19C17                 0.0      0:00:01.076000
  253.146664238        16        O1S1N3H150C1    0.00329791081998      0:00:01.076000
  253.146664238        16         O1S2N9H23C2   3.35504799978e-05      0:00:01.076000
  253.146664238        16           P3S2H36C5   0.000462835039997      0:00:01.076000
  253.146664238        16        O1P1N2H22C13   0.000310613659991      0:00:01.076000
  253.146664238        16            O12P1H30   0.000823703400016      0:00:01.076000
  253.146664238        16           O7N6H21C3       0.00050782308      0:00:01.076000
  253.146664238        16          O4S1H25C11   0.000690743900009      0:00:01.076000
  253.146664238        16         P4S2N1H39C1   0.000773448699988      0:00:01.076000
  253.146664238        16         O1P2N3H25C9   0.000621227320011      0:00:01.076000
  253.146664238        16         O1S4N2H33C4   0.000907215199987      0:00:01.076000
  253.146664238        16       O4P1S1N1H28C7       0.00100135756      0:00:01.076000
  253.146664238        16          O2N13H15C2   0.000502556419974      0:00:01.076000
  253.146664238        16         O1P3N4H28C5   0.000931840980002      0:00:01.076000
  253.146664238        16         O1P1S4N3H36    0.00121782886001      0:00:01.076000
  253.146664238        16       O4P2S1N2H31C3    0.00131197121999      0:00:01.076000
  253.146664238        16         O1P4N5H31C1    0.00124245464002      0:00:01.076000
  253.146664238        16          O2S1H152C3       0.00464058148      0:00:01.076000
  253.146664238        16         O7P1S2H34C1    0.00169210145998      0:00:01.076000
  253.146664238        16         O2S2N6H25C4    0.00137622113999      0:00:01.076000
  253.146664238        16           O8N3H23C5    0.00185049373999      0:00:01.076000
  253.146664238        16         O2P1S2N7H28    0.00168683480001      0:00:01.076000
  253.146664238        16          O2P2H27C11       0.00196389798      0:00:01.076000
   272.11946321         2        O11P1N2H25C1    0.00013295908002      0:00:01.421000
   272.11946321         2         O2P2S3H34C4    0.00015222095999      0:00:01.421000
   272.11946321         2           O6N8H16C4  -0.000182921239968      0:00:01.421000
   272.11946321         2        O3S1N2H20C12  -4.20016021963e-10      0:00:01.421000
   272.11946321         2          P2N5H20C10  -6.95169999858e-05      0:00:01.421000
   272.11946321         2         O2P3S3N1H37   0.000462834620009      0:00:01.421000
   272.11946321         2           S4N4H28C5   0.000216470879991      0:00:01.421000
   272.11946321         2           O6P1N9H19   0.000127692419994      0:00:01.421000
   272.11946321         2           O5P4H32C3   0.000556976980022      0:00:01.421000
   272.11946321         2       O3P1S1N3H23C8   0.000310613240003      0:00:01.421000
   272.11946321         2          O1N15H10C3  -0.000188187899994      0:00:01.421000
   272.11946321         2           P3N6H23C6   0.000241096659977      0:00:01.421000
   272.11946321         2         O6S2N1H26C6   0.000690743479993      0:00:01.421000
   272.11946321         2         P1S4N5H31C1    0.00052708454001      0:00:01.421000
   272.11946321         2       O3P2S1N4H26C4   0.000621226900023      0:00:01.421000
   272.11946321         2            O1H16C20   0.000651926340026      0:00:01.421000
   272.11946321         2           P4N7H26C2   0.000551710319996      0:00:01.421000
   272.11946321         2        O1S1N2H147C4    0.00394983716001      0:00:01.421000
   272.11946321         2       O6P1S2N2H29C2    0.00100135713996      0:00:01.421000
   272.11946321         2         O3P3S1N5H29   0.000931840559986      0:00:01.421000
   272.11946321         2         O1S2N8H20C5   0.000685476820024      0:00:01.421000
   272.11946321         2        O1P1N1H19C16   0.000962539999989      0:00:01.421000
   272.11946321         2             O9S3H32       0.00138148738      0:00:01.421000
   272.11946321         2        O1P1S1N3H150    0.00426045082003      0:00:01.421000
   272.11946321         2           O7N5H18C6    0.00115974941997      0:00:01.421000
   272.11946321         2       O1P1S2N9H23C1   0.000996090479987      0:00:01.421000
   272.11946321         2           P4S2H36C4    0.00142537504001      0:00:01.421000
   272.11946321         2        O1P2N2H22C12    0.00127315366001      0:00:01.421000
   272.11946321         2         O1S4N1H30C7    0.00155914153999      0:00:01.421000
   272.11946321         2         O7P1N6H21C2    0.00147036307999      0:00:01.421000
   272.11946321         2        O4P1S1H25C10        0.0016532839      0:00:01.421000
   272.11946321         2           P5S2N1H39    0.00173598869998      0:00:01.421000
   272.11946321         2          O2N12H12C5       0.00115448276      0:00:01.421000
   272.11946321         2         O1P3N3H25C8    0.00158376732003      0:00:01.421000
   272.11946321         2          O10S1N4H24    0.00185049332003      0:00:01.421000
   272.11946321         2       O1P1S4N2H33C3    0.00186975519995      0:00:01.421000
   272.11946321         2       O4P2S1N1H28C6    0.00196389755996      0:00:01.421000
  400.370516165         8          O12P2H62C7    0.00113431687998      0:00:03.387000
  400.370516165         8      O1P2S1N4H185C4       0.00391913796      0:00:03.387000
  400.370516165         8       O6P3S2N4H67C2   0.000970657940002      0:00:03.387000
  400.370516165         8         O4S3N7H58C7   0.000724294199983      0:00:03.387000
  400.370516165         8        O1S4N1H62C15   0.000907215019993      0:00:03.387000
