no post filtering 
      mass     tolerance(ppm)      formula            mass delta       time elapsed 
  682.216773036        18      O6P9S1N11H61C5  -0.000219987219907      0:01:11.944000
  682.216773036        18       P1S4N23H164C3  -0.000721372519934      0:01:11.944000
  682.216773036        18     O16P1S4N12H51C4  -0.000130108379949      0:01:11.944000
  682.216773036        18       O7S5N2H177C17  -0.000838532040007      0:01:11.944000
  682.216773036        18          P4S5N6H312   -0.00151947888003      0:01:11.944000
  682.216773036        18      O8P2S12N1H82C1  -0.000358114479923      0:01:11.944000
  682.216773036        18        O4P7N7H51C21  -0.000189287779904      0:01:11.944000
  682.216773036        18         O13P11H73C5   -0.00027897047994      0:01:11.944000
  682.216773036        18       O8S1N15H286C2   -0.00131609855998      0:01:11.944000
  682.216773036        18       O24S1N4H173C3  -0.000724834419998      0:01:11.944000
  682.216773036        18        O7S2N29H28C6   1.77505801275e-05      0:01:11.944000
  682.216773036        18     O7P3S3N12H176C3  -0.000780355779966      0:01:11.944000
  682.216773036        18      O23P3S3N1H63C4  -0.000189091639868      0:01:11.944000
  682.216773036        18       O6P6S5N9H66C4   -0.00024461299995      0:01:11.944000
  682.216773036        18       O15P2N4H298C2   -0.00137508182002      0:01:11.944000
  682.216773036        18     O14P2S1N18H40C6  -4.12326800188e-05      0:01:11.944000
  682.216773036        18     O5P1S2N8H166C19  -0.000749656339963      0:01:11.944000
  682.216773036        18     O14P5S2N1H188C3  -0.000839339039885      0:01:11.944000
  682.216773036        18      O4P4S4N5H56C20  -0.000213913559946      0:01:11.944000
  682.216773036        18       O7S7N10H181C2  -0.000804981559895      0:01:11.944000
  682.216773036        18       O6P3S9N7H71C3  -0.000269238779879      0:01:11.944000
  682.216773036        18        O12N14H30C22  -1.05332399016e-05      0:01:11.944000
  682.216773036        18       O5P4N18H165C5  -0.000691480079922      0:01:11.944000
  682.216773036        18        O21P4N7H52C6  -0.000100215939938      0:01:11.944000
  682.216773036        18      O5P7S1N1H313C2    -0.0014895864399      0:01:11.944000
  682.216773036        18      O4P7S2N15H55C6   -0.00015573730002      0:01:11.944000
  682.216773036        18      O2P2S3N1H46C36  -0.000183214119943      0:01:11.944000
  682.216773036        18      O4P1S8N3H61C19  -0.000238539339989      0:01:11.944000
  682.216773036        18        O6S13N5H76C2  -0.000293864559922      0:01:11.944000
  682.216773036        18     O2P5S1N11H45C22  -0.000125037860016      0:01:11.944000
  682.216773036        18      O11P9S1N4H67C6  -0.000214720559939      0:01:11.944000
  682.216773036        18        O6P1S3N2H428   -0.00204995499996      0:01:11.944000
  682.216773036        18     O5P1S4N16H170C4  -0.000716105859965      0:01:11.944000
  682.216773036        18      O21P1S4N5H57C5  -0.000124841719867      0:01:11.944000
  682.216773036        18      O4P4S6N13H60C5  -0.000180363080062      0:01:11.944000
