with post filtering 
      mass     tolerance(ppm)      formula            mass delta       time elapsed 
  925.503499991         0       O2S4N23H71C31   0.000891415660021      0:02:25.675000
  925.503499991         0        O7P3N3H78C50       0.00176142234      0:02:25.675000
  925.503499991         0        O2P2N9H69C53    0.00144554201995      0:02:25.675000
  925.503499991         0       O2P3N25H66C32   0.000916041440064      0:02:25.675000
  925.503499991         0       O13P2N7H77C40    0.00195863175998      0:02:25.675000
  925.503499991         0     O10P2S1N1H81C48    0.00214155258004      0:02:25.675000
  925.503499991         0       O8P1N13H68C43    0.00164275143993      0:02:25.675000
  925.503499991         0      O5P1S1N7H72C51       0.00182567226      0:02:25.675000
  925.503499991         0     O5P2S1N23H69C30       0.00129617168      0:02:25.675000
  925.503499991         0      O2P1S2N1H76C59    0.00200859307995      0:02:25.675000
  925.503499991         0         O3N19H59C46    0.00132687111989      0:02:25.675000
  925.503499991         0        O1P6N1H85C52    0.00218544023994      0:02:25.675000
  925.503499991         0         S1N13H63C54    0.00150979194007      0:02:25.675000
  925.503499991         0     O16P1S1N5H80C38    0.00233876200002      0:02:25.675000
  925.503499991         0        O14N17H67C33    0.00183996086002      0:02:25.675000
  925.503499991         0      O11S1N11H71C41    0.00202288167998      0:02:25.675000
  925.503499991         0        O8S2N5H75C49    0.00220580250004      0:02:25.675000
  925.503499991         0     O8P1S2N21H72C28    0.00167630191993      0:02:25.675000
  925.503499991         0     O5P1S3N15H76C36    0.00185922273999      0:02:25.675000
  925.503499991         0      O2P1S4N9H80C44    0.00204214355995      0:02:25.675000
  925.503499991         0        O7P5N5H84C42    0.00238264966003      0:02:25.675000
  925.503499991         0         S3N21H67C39    0.00154334241995      0:02:25.675000
  925.503499991         0       O8S4N13H79C34    0.00223935297993      0:02:25.675000
  925.503499991         0        O5S5N7H83C42    0.00242227379988      0:02:25.675000
  925.503499991         0        O2S6N1H87C50    0.00260519461995      0:02:25.675000
  925.503499991         0     O10P4S1N3H87C40    0.00276277990008      0:02:25.675000
  925.503499991         0       O8P3N15H74C35    0.00226397875997      0:02:25.675000
  925.503499991         0      O5P3S1N9H78C43    0.00244689957992      0:02:25.675000
  925.503499991         0        O3P1N5H68C59    0.00247759901993      0:02:25.675000
  925.503499991         0       O3P2N21H65C38    0.00194809844004      0:02:25.675000
  925.503499991         0        O1P8N3H91C44    0.00280666756009      0:02:25.675000
  925.503499991         0       P2S1N15H69C46    0.00213101925999      0:02:25.675000
  925.503499991         0       O14P1N3H76C46    0.00299068875995      0:02:25.675000
  925.503499991         0    O11P2S1N13H77C33    0.00264410900002      0:02:25.675000
  925.503499991         0          O9N9H67C49    0.00267480844002      0:02:25.675000
  925.503499991         0       O9P1N25H64C28    0.00214530786002      0:02:25.675000
  925.503499991         0        O6S1N3H71C57    0.00285772925997      0:02:25.675000
  925.503499991         0     O6P1S1N19H68C36    0.00232822867997      0:02:25.675000
  925.503499991         0     O3P1S2N13H72C44    0.00251114950004      0:02:25.675000
  925.503499991         0        P1S3N7H76C52    0.00269407031999      0:02:25.675000
  925.503499991         0         O20N7H75C36    0.00318789818004      0:02:25.675000
  925.503499991         0       O1S1N25H59C39    0.00201234835993      0:02:25.675000
  925.503499991         0       O17S1N1H79C44         0.003370819      0:02:25.675000
  925.503499991         0     O11P1S3N5H84C39    0.00320716006001      0:02:25.675000
  925.503499991         0      O12S1N23H67C26    0.00252543810007      0:02:25.675000
  925.503499991         0       O9S2N17H71C34    0.00270835892002      0:02:25.675000
  925.503499991         0       O6S3N11H75C42    0.00289127974008      0:02:25.675000
  925.503499991         0        O3S4N5H79C50    0.00307420056004      0:02:25.675000
  925.503499991         0     O3P1S4N21H76C29    0.00254469997992      0:02:25.675000
  925.503499991         0       P1S5N15H80C37    0.00272762079999      0:02:25.675000
  624.901032096         9       O26S2N1H11C10   3.88173800729e-05      0:00:30.634000
  624.901032096         9          O18S3N17H3  -0.000623642699907      0:00:30.634000
  624.901032096         9      O6P1S7N9H16C11  -0.000421459999984      0:00:30.634000
  624.901032096         9      O3P1S8N3H20C19  -0.000238539180032      0:00:30.634000
  624.901032096         9     O17P4S1N1H15C14   8.27050399721e-05      0:00:30.634000
  624.901032096         9        O6S9N1H23C17   0.000141591060014      0:00:30.634000
  624.901032096         9       P1S11N5H28C12  -2.20678799678e-05      0:00:30.634000
  624.901032096         9        O8P8N1H19C18   0.000126592699985      0:00:30.634000
  624.901032096         9      O17P6S1N3H21C6   0.000703932360011      0:00:30.634000
  624.901032096         9      O12P5S1N9H12C9   0.000388052039966      0:00:30.634000
  624.901032096         9       O21S4N1H15C11   0.000907215439952      0:00:30.634000
  624.901032096         9        P6S5N1H25C20   0.000590234740002      0:00:30.634000
  624.901032096         9       O10S6N11H11C9   0.000427676180038      0:00:30.634000
  624.901032096         9      O4P1S8N15H16C4   0.000264017239942      0:00:30.634000
  624.901032096         9      O1P1S9N9H20C12   0.000446938060009      0:00:30.634000
  624.901032096         9       O4S10N7H23C10   0.000827068299941      0:00:30.634000
  624.901032096         9       O1S11N1H27C18    0.00100998912001      0:00:30.634000
  624.901032096         9     O24P2S1N1H13C10    0.00131197146004      0:00:30.634000
  624.901032096         9       O15P6N1H17C14    0.00135585912005      0:00:30.634000
  624.901032096         9      O16P1S4N9H12C6    0.00121256243995      0:00:30.634000
  624.901032096         9     O13P1S5N3H16C14    0.00139548326001      0:00:30.634000
  624.901032096         9     O2P1S7N13H12C12   0.000915943999985      0:00:30.634000
  624.901032096         9       O16S6N1H19C12    0.00177561350006      0:00:30.634000
  624.901032096         9       O5S8N11H15C10    0.00129607424003      0:00:30.634000
  624.901032096         9        O2S9N5H19C18    0.00147899505998      0:00:30.634000
  682.216773036        18        O12N14H30C22  -1.05332399016e-05      0:00:38.102000
  682.216773036        18        O9S1N8H34C30   0.000172387580051      0:00:38.102000
  682.216773036        18      O9P1S1N24H31C9   -0.00035711299995      0:00:38.102000
  682.216773036        18        O6S2N2H38C38   0.000355308400003      0:00:38.102000
  682.216773036        18     O6P1S2N18H35C17  -0.000174192179998      0:00:38.102000
  682.216773036        18     O3P1S3N12H39C25   8.72864006851e-06      0:00:38.102000
  682.216773036        18        P1S4N6H43C33   0.000191649460021      0:00:38.102000
  682.216773036        18        O5P5N2H47C31   0.000532155559995      0:00:38.102000
  682.216773036        18       O1S2N24H26C20  -0.000490072499929      0:00:38.102000
  682.216773036        18         O17S2H46C25   0.000868398140028      0:00:38.102000
  682.216773036        18          P4N8H38C34   0.000216275240064      0:00:38.102000
  682.216773036        18       O12S2N22H34C7   2.30172400961e-05      0:00:38.102000
  682.216773036        18       O9S3N16H38C15   0.000205938060049      0:00:38.102000
  682.216773036        18       O6S4N10H42C23   0.000388858880115      0:00:38.102000
  682.216773036        18        O3S5N4H46C31   0.000571779700067      0:00:38.102000
  682.216773036        18       P1S6N14H47C18   0.000225199940132      0:00:38.102000
  682.216773036        18       O11P4N6H46C21   0.000729364980089      0:00:38.102000
  682.216773036        18        O8P4S1H50C29   0.000912285800041      0:00:38.102000
  682.216773036        18       O6P3N12H37C24   0.000413484660044      0:00:38.102000
  682.216773036        18      O3P3S1N6H41C32    0.00059640548011      0:00:38.102000
  682.216773036        18          P3S2H45C40   0.000779326300062      0:00:38.102000
  682.216773036        18          S8N6H54C24   0.000788251000017      0:00:38.102000
  682.216773036        18       O1P2N18H28C27   9.76043399987e-05      0:00:38.102000
  682.216773036        18         O12P1H39C35    0.00114019466014      0:00:38.102000
  682.216773036        18      O12P2N16H36C14   0.000610694080024      0:00:38.102000
  682.216773036        18     O9P2S1N10H40C22    0.00079361490009      0:00:38.102000
  682.216773036        18       O7P1N22H27C17   0.000294813760092      0:00:38.102000
  682.216773036        18     O4P1S1N16H31C25   0.000477734580045      0:00:38.102000
  682.216773036        18     O1P1S2N10H35C33   0.000660655399997      0:00:38.102000
  682.216773036        18         O18N4H38C25       0.00133740408      0:00:38.102000
  682.216773036        18    O15P1S1N14H39C12    0.00099082432007      0:00:38.102000
  682.216773036        18     O12P1S2N8H43C20    0.00117374514002      0:00:38.102000
  682.216773036        18      O9P1S3N2H47C28    0.00135666596009      0:00:38.102000
  682.216773036        18          P2S6H56C31    0.00137592784006      0:00:38.102000
  682.216773036        18      O10S1N20H30C15   0.000674944000025      0:00:38.102000
  682.216773036        18       O7S2N14H34C23   0.000857864820091      0:00:38.102000
  682.216773036        18        O4S3N8H38C31    0.00104078564004      0:00:38.102000
  682.216773036        18     O4P1S3N24H35C10   0.000511285060043      0:00:38.102000
  682.216773036        18        O1S4N2H42C39       0.00122370646      0:00:38.102000
  682.216773036        18     O1P1S4N18H39C18   0.000694205879995      0:00:38.102000
  682.216773036        18      O3P5S1N8H47C24    0.00121763280004      0:00:38.102000
  682.216773036        18         O12S4H50C26    0.00173679620002      0:00:38.102000
  682.216773036        18        O7S4N22H38C8   0.000891415300089      0:00:38.102000
  682.216773036        18       O4S5N16H42C16    0.00107433611993      0:00:38.102000
  682.216773036        18       O1S6N10H46C24    0.00125725694011      0:00:38.102000
  682.216773036        18       O12P3N2H45C27    0.00176142198006      0:00:38.102000
  682.216773036        18        O7P2N8H36C30    0.00144554166013      0:00:38.102000
  682.216773036        18        O7P3N24H33C9   0.000916041080018      0:00:38.102000
  682.216773036        18      O4P2S1N2H40C38    0.00162846248008      0:00:38.102000
  682.216773036        18     O4P3S1N18H37C17    0.00109896189997      0:00:38.102000
  682.216773036        18       O15P2S1H48C25    0.00214155222011      0:00:38.102000
  682.216773036        18      O13P1N12H35C20       0.00164275108      0:00:38.102000
  682.216773036        18     O10P1S1N6H39C28    0.00182567190006      0:00:38.102000
  682.216773036        18     O10P2S1N22H36C7    0.00129617131995      0:00:38.102000
  682.216773036        18        O7P1S2H43C36    0.00200859272002      0:00:38.102000
  682.216773036        18         O8N18H26C23    0.00132687076007      0:00:38.102000
  682.216773036        18          O6P6H52C29    0.00218543988001      0:00:38.102000
  682.216773036        18     O2P1S2N22H31C18    0.00116321182009      0:00:38.102000
  682.216773036        18        O19N16H34C10    0.00183996050009      0:00:38.102000
  682.216773036        18        O1P5N6H43C32    0.00186955955996      0:00:38.102000
  682.216773036        18      O16S1N10H38C18    0.00202288132004      0:00:38.102000
  682.216773036        18       O13S2N4H42C26       0.00220580214      0:00:38.102000
  682.216773036        18      O7P1S4N8H47C21    0.00204214320001      0:00:38.102000
  682.216773036        18      O4P1S5N2H51C29    0.00222506401997      0:00:38.102000
  682.216773036        18       O5S3N20H34C16    0.00154334206013      0:00:38.102000
  682.216773036        18       O2S4N14H38C24    0.00172626288008      0:00:38.102000
  682.216773036        18       O7P4N10H42C22    0.00206676898006      0:00:38.102000
  682.216773036        18      O4P4S1N4H46C30    0.00224968980001      0:00:38.102000
  682.216773036        18          O7S6H54C27    0.00260519426001      0:00:38.102000
